Domain,TTL,Record_Type,IP_Address
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ns2.linbknhefw.com.,126431,A,"89.34.21.243"""
ns3.clanarctic.com.,126431,A,"93.72.214.233"""
ns4.clanarctic.com.,126431,A,"69.146.42.87"""
ns1.linbknhefw.com.,126431,A,"72.185.78.169"""
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ns2.linbknhefw.com.,171868,A,"89.132.131.231"""
ns3.clanarctic.com.,171868,A,"93.72.214.233"""
ns4.clanarctic.com.,171868,A,"69.146.42.87"""
ns1.linbknhefw.com.,171868,A,"89.215.8.231"""
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
ns1.linbknhefw.com.,170960,A,"89.215.8.231"""
ns2.linbknhefw.com.,170960,A,"89.132.131.231"""
ns3.clanarctic.com.,170960,A,"93.72.214.233"""
ns4.clanarctic.com.,170960,A,"69.146.42.87"""
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ifdfmxde.cn.,,IN,A
ns1.linbknhefw.com.,126382,A,"72.185.78.169"""
ns2.linbknhefw.com.,126382,A,"89.34.21.243"""
ns3.clanarctic.com.,126382,A,"93.72.214.233"""
ns4.clanarctic.com.,126382,A,"69.146.42.87"""
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
ns4.clanarctic.com.,162893,A,"69.146.42.87"""
ns1.linbknhefw.com.,162893,A,"59.151.232.164"""
ns2.linbknhefw.com.,162893,A,"89.230.49.226"""
ns3.clanarctic.com.,162893,A,"93.72.214.233"""
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
didifewk.cn.,,IN,A
ns3.clanarctic.com.,126355,A,"93.72.214.233"""
ns4.clanarctic.com.,126355,A,"69.146.42.87"""
ns1.linbknhefw.com.,126355,A,"72.185.78.169"""
ns2.linbknhefw.com.,126355,A,"89.34.21.243"""
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
ns2.linbknhefw.com.,126348,A,"89.34.21.243"""
ns4.clanarctic.com.,129752,A,"69.146.42.87"""
ns1.linbknhefw.com.,126408,A,"72.185.78.169"""
ns3.clanarctic.com.,126348,A,"93.72.214.233"""
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
xcbxxei.cn.,,IN,A
ns1.linbknhefw.com.,171795,A,"89.215.8.231"""
ns3.clanarctic.com.,171795,A,"93.72.214.233"""
ns2.linbknhefw.com.,171795,A,"89.132.131.231"""
ns4.clanarctic.com.,171795,A,"69.146.42.87"""
ifhjjwcb.cn.,,IN,A
ifhjjwcb.cn.,,IN,A
ifhjjwcb.cn.,,IN,A
ifhjjwcb.cn.,,IN,A
ifhjjwcb.cn.,,IN,A
ifhjjwcb.cn.,,IN,A
ifhjjwcb.cn.,,IN,A
ifhjjwcb.cn.,,IN,A
ns2.linbknhefw.com.,126286,A,"89.34.21.243"""
ns4.clanarctic.com.,126286,A,"69.146.42.87"""
ns1.linbknhefw.com.,126286,A,"72.185.78.169"""
ns3.clanarctic.com.,126286,A,"93.72.214.233"""
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
ns2.linbknhefw.com.,126282,A,"89.34.21.243"""
ns3.clanarctic.com.,126282,A,"93.72.214.233"""
ns4.clanarctic.com.,127641,A,"69.146.42.87"""
ns1.linbknhefw.com.,126282,A,"72.185.78.169"""
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
ns3.clanarctic.com.,119439,A,"93.72.214.233"""
ns4.clanarctic.com.,119439,A,"69.146.42.87"""
ns1.linbknhefw.com.,119439,A,"71.76.191.42"""
ns2.linbknhefw.com.,119439,A,"208.58.14.217"""
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
ns2.linbknhefw.com.,126283,A,"89.34.21.243"""
ns3.clanarctic.com.,126283,A,"93.72.214.233"""
ns4.clanarctic.com.,126283,A,"69.146.42.87"""
ns1.linbknhefw.com.,126283,A,"72.185.78.169"""
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
iimecgfh.cn.,,IN,A
ns1.linbknhefw.com.,126289,A,"72.185.78.169"""
ns2.linbknhefw.com.,126289,A,"89.34.21.243"""
ns3.clanarctic.com.,126289,A,"93.72.214.233"""
ns4.clanarctic.com.,126289,A,"69.146.42.87"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns4.clanarctic.com.,126273,A,"69.146.42.87"""
ns1.linbknhefw.com.,126273,A,"72.185.78.169"""
ns2.linbknhefw.com.,126273,A,"89.34.21.243"""
ns3.clanarctic.com.,126273,A,"93.72.214.233"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns3.clanarctic.com.,126210,A,"93.72.214.233"""
ns4.clanarctic.com.,126210,A,"69.146.42.87"""
ns1.linbknhefw.com.,126210,A,"72.185.78.169"""
ns2.linbknhefw.com.,126210,A,"89.34.21.243"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns1.linbknhefw.com.,162491,A,"59.151.232.164"""
ns2.linbknhefw.com.,162491,A,"89.230.49.226"""
ns3.clanarctic.com.,162491,A,"93.72.214.233"""
ns4.clanarctic.com.,171228,A,"69.146.42.87"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns1.linbknhefw.com.,119338,A,"71.76.191.42"""
ns2.linbknhefw.com.,119338,A,"208.58.14.217"""
ns3.clanarctic.com.,119338,A,"93.72.214.233"""
ns4.clanarctic.com.,119338,A,"69.146.42.87"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns3.clanarctic.com.,162772,A,"93.72.214.233"""
ns4.clanarctic.com.,162772,A,"69.146.42.87"""
ns1.linbknhefw.com.,162772,A,"59.151.232.164"""
ns2.linbknhefw.com.,162772,A,"89.230.49.226"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns3.clanarctic.com.,119398,A,"93.72.214.233"""
ns4.clanarctic.com.,119398,A,"69.146.42.87"""
ns1.linbknhefw.com.,119398,A,"71.76.191.42"""
ns2.linbknhefw.com.,119398,A,"208.58.14.217"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns3.clanarctic.com.,171656,A,"93.72.214.233"""
ns4.clanarctic.com.,171656,A,"69.146.42.87"""
ns1.linbknhefw.com.,171656,A,"89.215.8.231"""
ns2.linbknhefw.com.,171656,A,"89.132.131.231"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns3.clanarctic.com.,162762,A,"93.72.214.233"""
ns4.clanarctic.com.,162762,A,"69.146.42.87"""
ns1.linbknhefw.com.,162762,A,"59.151.232.164"""
ns2.linbknhefw.com.,162762,A,"89.230.49.226"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns1.linbknhefw.com.,162435,A,"59.151.232.164"""
ns2.linbknhefw.com.,162435,A,"89.230.49.226"""
ns3.clanarctic.com.,162435,A,"93.72.214.233"""
ns4.clanarctic.com.,171172,A,"69.146.42.87"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns4.clanarctic.com.,162669,A,"69.146.42.87"""
ns1.linbknhefw.com.,162669,A,"59.151.232.164"""
ns2.linbknhefw.com.,162669,A,"89.230.49.226"""
ns3.clanarctic.com.,162669,A,"93.72.214.233"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns2.linbknhefw.com.,126129,A,"89.34.21.243"""
ns3.clanarctic.com.,126129,A,"93.72.214.233"""
ns4.clanarctic.com.,127593,A,"69.146.42.87"""
ns1.linbknhefw.com.,126129,A,"72.185.78.169"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns3.clanarctic.com.,126130,A,"93.72.214.233"""
ns4.clanarctic.com.,126130,A,"69.146.42.87"""
ns1.linbknhefw.com.,126130,A,"72.185.78.169"""
ns2.linbknhefw.com.,126130,A,"89.34.21.243"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns2.linbknhefw.com.,171331,A,"89.132.131.231"""
ns3.clanarctic.com.,171331,A,"93.72.214.233"""
ns4.clanarctic.com.,171331,A,"69.146.42.87"""
ns1.linbknhefw.com.,171331,A,"89.215.8.231"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns1.linbknhefw.com.,126118,A,"72.185.78.169"""
ns2.linbknhefw.com.,126118,A,"89.34.21.243"""
ns3.clanarctic.com.,126118,A,"93.72.214.233"""
ns4.clanarctic.com.,127477,A,"69.146.42.87"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns4.clanarctic.com.,129503,A,"69.146.42.87"""
ns1.linbknhefw.com.,126159,A,"72.185.78.169"""
ns2.linbknhefw.com.,126099,A,"89.34.21.243"""
ns3.clanarctic.com.,126099,A,"93.72.214.233"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns3.clanarctic.com.,138811,A,"93.72.214.233"""
ns4.clanarctic.com.,146425,A,"69.146.42.87"""
ns1.linbknhefw.com.,138811,A,"72.185.78.169"""
ns2.linbknhefw.com.,138811,A,"87.110.53.224"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns2.linbknhefw.com.,119399,A,"208.58.14.217"""
ns3.clanarctic.com.,119399,A,"93.72.214.233"""
ns4.clanarctic.com.,119399,A,"69.146.42.87"""
ns1.linbknhefw.com.,119399,A,"71.76.191.42"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns3.clanarctic.com.,162709,A,"93.72.214.233"""
ns4.clanarctic.com.,162709,A,"69.146.42.87"""
ns1.linbknhefw.com.,162709,A,"59.151.232.164"""
ns2.linbknhefw.com.,162709,A,"89.230.49.226"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns1.linbknhefw.com.,126089,A,"72.185.78.169"""
ns2.linbknhefw.com.,126089,A,"89.34.21.243"""
ns3.clanarctic.com.,126089,A,"93.72.214.233"""
ns4.clanarctic.com.,126089,A,"69.146.42.87"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns3.clanarctic.com.,126098,A,"93.72.214.233"""
ns4.clanarctic.com.,126098,A,"69.146.42.87"""
ns1.linbknhefw.com.,126098,A,"72.185.78.169"""
ns2.linbknhefw.com.,126098,A,"89.34.21.243"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns1.linbknhefw.com.,126091,A,"72.185.78.169"""
ns2.linbknhefw.com.,126091,A,"89.34.21.243"""
ns3.clanarctic.com.,126091,A,"93.72.214.233"""
ns4.clanarctic.com.,129504,A,"69.146.42.87"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns4.clanarctic.com.,129485,A,"69.146.42.87"""
ns1.linbknhefw.com.,126141,A,"72.185.78.169"""
ns2.linbknhefw.com.,126081,A,"89.34.21.243"""
ns3.clanarctic.com.,126081,A,"93.72.214.233"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns1.linbknhefw.com.,119243,A,"71.76.191.42"""
ns2.linbknhefw.com.,119243,A,"208.58.14.217"""
ns3.clanarctic.com.,119243,A,"93.72.214.233"""
ns4.clanarctic.com.,119243,A,"69.146.42.87"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns1.linbknhefw.com.,171951,A,"77.37.202.152"""
ns2.linbknhefw.com.,171951,A,"77.122.47.186"""
ns3.clanarctic.com.,171951,A,"93.72.214.233"""
ns4.clanarctic.com.,171951,A,"69.146.42.87"""
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ifdjxjid.cn.,,IN,A
ns1.linbknhefw.com.,126034,A,"72.185.78.169"""
ns2.linbknhefw.com.,126034,A,"89.34.21.243"""
ns3.clanarctic.com.,126034,A,"93.72.214.233"""
ns4.clanarctic.com.,126034,A,"69.146.42.87"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns3.clanarctic.com.,126066,A,"93.72.214.233"""
ns4.clanarctic.com.,126066,A,"69.146.42.87"""
ns1.linbknhefw.com.,126066,A,"72.185.78.169"""
ns2.linbknhefw.com.,126066,A,"89.34.21.243"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns3.clanarctic.com.,126028,A,"93.72.214.233"""
ns4.clanarctic.com.,126028,A,"69.146.42.87"""
ns1.linbknhefw.com.,126028,A,"72.185.78.169"""
ns2.linbknhefw.com.,126028,A,"89.34.21.243"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns3.clanarctic.com.,126019,A,"93.72.214.233"""
ns4.clanarctic.com.,129423,A,"69.146.42.87"""
ns1.linbknhefw.com.,126079,A,"72.185.78.169"""
ns2.linbknhefw.com.,126019,A,"89.34.21.243"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns1.linbknhefw.com.,126007,A,"72.185.78.169"""
ns2.linbknhefw.com.,126007,A,"89.34.21.243"""
ns3.clanarctic.com.,126007,A,"93.72.214.233"""
ns4.clanarctic.com.,129482,A,"69.146.42.87"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns1.linbknhefw.com.,171662,A,"77.37.202.152"""
ns2.linbknhefw.com.,171662,A,"77.122.47.186"""
ns3.clanarctic.com.,171662,A,"93.72.214.233"""
ns4.clanarctic.com.,171662,A,"69.146.42.87"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns2.linbknhefw.com.,126000,A,"89.34.21.243"""
ns3.clanarctic.com.,126000,A,"93.72.214.233"""
ns4.clanarctic.com.,126000,A,"69.146.42.87"""
ns1.linbknhefw.com.,126000,A,"72.185.78.169"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns3.clanarctic.com.,126016,A,"93.72.214.233"""
ns4.clanarctic.com.,126016,A,"69.146.42.87"""
ns1.linbknhefw.com.,126016,A,"72.185.78.169"""
ns2.linbknhefw.com.,126016,A,"89.34.21.243"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns2.linbknhefw.com.,119169,A,"208.58.14.217"""
ns3.clanarctic.com.,119169,A,"93.72.214.233"""
ns4.clanarctic.com.,119169,A,"69.146.42.87"""
ns1.linbknhefw.com.,119169,A,"71.76.191.42"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns1.linbknhefw.com.,171136,A,"89.215.8.231"""
ns2.linbknhefw.com.,171136,A,"89.132.131.231"""
ns3.clanarctic.com.,171140,A,"93.72.214.233"""
ns4.clanarctic.com.,171136,A,"69.146.42.87"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns1.linbknhefw.com.,125365,A,"89.34.21.243"""
ns2.linbknhefw.com.,125365,A,"77.123.229.96"""
ns3.clanarctic.com.,125365,A,"93.72.214.233"""
ns4.clanarctic.com.,125365,A,"69.146.42.87"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns1.linbknhefw.com.,125365,A,"89.34.21.243"""
ns2.linbknhefw.com.,125365,A,"77.123.229.96"""
ns3.clanarctic.com.,125365,A,"93.72.214.233"""
ns4.clanarctic.com.,125365,A,"69.146.42.87"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns3.clanarctic.com.,162253,A,"93.72.214.233"""
ns4.clanarctic.com.,170990,A,"69.146.42.87"""
ns1.linbknhefw.com.,162253,A,"59.151.232.164"""
ns2.linbknhefw.com.,162253,A,"89.230.49.226"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns4.clanarctic.com.,162492,A,"69.146.42.87"""
ns1.linbknhefw.com.,162492,A,"59.151.232.164"""
ns2.linbknhefw.com.,162492,A,"89.230.49.226"""
ns3.clanarctic.com.,162492,A,"93.72.214.233"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns3.clanarctic.com.,162247,A,"93.72.214.233"""
ns4.clanarctic.com.,170984,A,"69.146.42.87"""
ns1.linbknhefw.com.,162247,A,"59.151.232.164"""
ns2.linbknhefw.com.,162247,A,"89.230.49.226"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns3.clanarctic.com.,125944,A,"93.72.214.233"""
ns4.clanarctic.com.,125944,A,"69.146.42.87"""
ns1.linbknhefw.com.,125944,A,"72.185.78.169"""
ns2.linbknhefw.com.,125944,A,"89.34.21.243"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns3.clanarctic.com.,125946,A,"93.72.214.233"""
ns4.clanarctic.com.,129350,A,"69.146.42.87"""
ns1.linbknhefw.com.,126006,A,"72.185.78.169"""
ns2.linbknhefw.com.,125946,A,"89.34.21.243"""
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
iifechjv.cn.,,IN,A
ns3.clanarctic.com.,125936,A,"93.72.214.233"""
ns4.clanarctic.com.,127400,A,"69.146.42.87"""
